Province_State,date,Confrimed_Case
American Samoa,11/1/20,0
American Samoa,11/2/20,0
American Samoa,11/3/20,0
American Samoa,11/4/20,0
American Samoa,11/5/20,0
American Samoa,11/6/20,0
American Samoa,11/7/20,0
American Samoa,11/8/20,0
American Samoa,11/9/20,0
American Samoa,11/10/20,0
American Samoa,11/11/20,0
American Samoa,11/12/20,0
American Samoa,11/13/20,0
American Samoa,11/14/20,0
American Samoa,11/15/20,0
American Samoa,11/16/20,0
American Samoa,11/17/20,0
American Samoa,11/18/20,0
American Samoa,11/19/20,0
American Samoa,11/20/20,0
American Samoa,11/21/20,0
American Samoa,11/22/20,0
American Samoa,11/23/20,0
American Samoa,11/24/20,0
American Samoa,11/25/20,0
American Samoa,11/26/20,0
American Samoa,11/27/20,0
American Samoa,11/28/20,0
American Samoa,11/29/20,0
American Samoa,11/30/20,0
American Samoa,12/1/20,0
American Samoa,12/2/20,0
American Samoa,12/3/20,0
American Samoa,12/4/20,0
American Samoa,12/5/20,0
American Samoa,12/6/20,0
American Samoa,12/7/20,0
American Samoa,12/8/20,0
American Samoa,12/9/20,0
American Samoa,12/10/20,0
American Samoa,12/11/20,0
American Samoa,12/12/20,0
American Samoa,12/13/20,0
American Samoa,12/14/20,0
American Samoa,12/15/20,0
American Samoa,12/16/20,0
American Samoa,12/17/20,0
American Samoa,12/18/20,0
American Samoa,12/19/20,0
American Samoa,12/20/20,0
American Samoa,12/21/20,0
American Samoa,12/22/20,0
American Samoa,12/23/20,0
American Samoa,12/24/20,0
American Samoa,12/25/20,0
American Samoa,12/26/20,0
American Samoa,12/27/20,0
American Samoa,12/28/20,0
American Samoa,12/29/20,0
American Samoa,12/30/20,0
American Samoa,12/31/20,0
American Samoa,1/1/21,0
American Samoa,1/2/21,0
American Samoa,1/3/21,0
American Samoa,1/4/21,0
American Samoa,1/5/21,0
American Samoa,1/6/21,0
American Samoa,1/7/21,0
American Samoa,1/8/21,0
American Samoa,1/9/21,0
American Samoa,1/10/21,0
American Samoa,1/11/21,0
American Samoa,1/12/21,0
American Samoa,1/13/21,0
American Samoa,1/14/21,0
American Samoa,1/15/21,0
American Samoa,1/16/21,0
American Samoa,1/17/21,0
American Samoa,1/18/21,0
American Samoa,1/19/21,0
American Samoa,1/20/21,0
Arizona,1/22/20,0
Arizona,1/23/20,0
Arizona,1/24/20,0
Arizona,1/25/20,0
Arizona,1/26/20,1
Arizona,1/27/20,1
Arizona,1/28/20,1
Arizona,1/29/20,1
Arizona,1/30/20,1
Arizona,1/31/20,1
Arizona,2/1/20,1
Arizona,2/2/20,1
Arizona,2/3/20,1
Arizona,2/4/20,1
Arizona,2/5/20,1
Arizona,2/6/20,1
Arizona,2/7/20,1
Arizona,2/8/20,1
Arizona,2/9/20,1
Arizona,2/10/20,1
Arizona,2/11/20,1
Arizona,2/12/20,1
Arizona,2/13/20,1
Arizona,2/14/20,1
Arizona,2/15/20,1
Arizona,2/16/20,1
Arizona,2/17/20,1
Arizona,2/18/20,1
Arizona,2/19/20,1
Arizona,2/20/20,1
Arizona,2/21/20,1
Arizona,2/22/20,1
Arizona,2/23/20,1
Arizona,2/24/20,1
Arizona,2/25/20,1
Arizona,2/26/20,1
Arizona,2/27/20,1
Arizona,2/28/20,1
Arizona,2/29/20,1
Arizona,3/1/20,1
Arizona,3/2/20,1
Arizona,3/3/20,1
Arizona,3/4/20,1
Arizona,3/5/20,1
Arizona,3/6/20,2
Arizona,3/7/20,4
Arizona,3/8/20,4
Arizona,3/9/20,4
Arizona,3/10/20,6
Arizona,3/11/20,9
Arizona,3/12/20,9
Arizona,3/13/20,9
Arizona,3/14/20,12
Arizona,3/15/20,12
Arizona,3/16/20,18
Arizona,3/17/20,20
Arizona,3/18/20,27
Arizona,3/19/20,45
Arizona,3/20/20,68
Arizona,3/21/20,104
Arizona,3/22/20,152
Arizona,3/23/20,235
Arizona,3/24/20,326
Arizona,3/25/20,401
Arizona,3/26/20,508
Arizona,3/27/20,665
Arizona,3/28/20,773
Arizona,3/29/20,919
Arizona,3/30/20,1157
Arizona,3/31/20,1289
Arizona,4/1/20,1413
Arizona,4/2/20,1596
Arizona,4/3/20,1769
Arizona,4/4/20,2019
Arizona,4/5/20,2269
Arizona,4/6/20,2460
Arizona,4/7/20,2575
Arizona,4/8/20,2726
Arizona,4/9/20,3018
Arizona,4/10/20,3112
Arizona,4/11/20,3393
Arizona,4/12/20,3542
Arizona,4/13/20,3705
Arizona,4/14/20,3809
Arizona,4/15/20,3964
Arizona,4/16/20,4237
Arizona,4/17/20,4511
Arizona,4/18/20,4724
Arizona,4/19/20,4933
Arizona,4/20/20,5068
Arizona,4/21/20,5256
Arizona,4/22/20,5473
Arizona,4/23/20,5772
Arizona,4/24/20,6045
Arizona,4/25/20,6286
Arizona,4/26/20,6534
Arizona,4/27/20,6725
Arizona,4/28/20,6955
Arizona,4/29/20,7209
Arizona,4/30/20,7655
Arizona,5/1/20,7969
Arizona,5/2/20,8364
Arizona,5/3/20,8640
Arizona,5/4/20,8924
Arizona,5/5/20,9305
Arizona,5/6/20,9707
Arizona,5/7/20,9945
Arizona,5/8/20,10526
Arizona,5/9/20,10960
Arizona,5/10/20,11119
Arizona,5/11/20,11383
Arizona,5/12/20,11736
Arizona,5/13/20,12216
Arizona,5/14/20,12674
Arizona,5/15/20,13169
Arizona,5/16/20,13666
Arizona,5/17/20,13945
Arizona,5/18/20,14208
Arizona,5/19/20,14576
Arizona,5/20/20,14906
Arizona,5/21/20,15348
Arizona,5/22/20,15624
Arizona,5/23/20,16053
Arizona,5/24/20,16377
Arizona,5/25/20,16575
Arizona,5/26/20,16864
Arizona,5/27/20,17318
Arizona,5/28/20,17877
Arizona,5/29/20,18472
Arizona,5/30/20,19258
Arizona,5/31/20,19936
Arizona,6/1/20,20129
Arizona,6/2/20,21264
Arizona,6/3/20,22356
Arizona,6/4/20,22886
Arizona,6/5/20,24439
Arizona,6/6/20,25451
Arizona,6/7/20,26989
Arizona,6/8/20,27678
Arizona,6/9/20,28296
Arizona,6/10/20,29852
Arizona,6/11/20,31267
Arizona,6/12/20,33039
Arizona,6/13/20,34660
Arizona,6/14/20,35706
Arizona,6/15/20,36844
Arizona,6/16/20,39185
Arizona,6/17/20,40937
Arizona,6/18/20,43445
Arizona,6/19/20,46910
Arizona,6/20/20,50127
Arizona,6/21/20,52591
Arizona,6/22/20,54599
Arizona,6/23/20,58378
Arizona,6/24/20,60190
Arizona,6/25/20,63281
Arizona,6/26/20,66659
Arizona,6/27/20,70124
Arizona,6/28/20,73920
Arizona,6/29/20,74545
Arizona,6/30/20,79228
Arizona,7/1/20,84105
Arizona,7/2/20,87445
Arizona,7/3/20,91872
Arizona,7/4/20,94567
Arizona,7/5/20,98103
Arizona,7/6/20,101455
Arizona,7/7/20,105094
Arizona,7/8/20,108614
Arizona,7/9/20,112671
Arizona,7/10/20,116892
Arizona,7/11/20,119930
Arizona,7/12/20,122467
Arizona,7/13/20,123824
Arizona,7/14/20,128097
Arizona,7/15/20,131354
Arizona,7/16/20,134613
Arizona,7/17/20,138523
Arizona,7/18/20,141265
Arizona,7/19/20,143624
Arizona,7/20/20,145183
Arizona,7/21/20,148683
Arizona,7/22/20,150609
Arizona,7/23/20,152944
Arizona,7/24/20,156301
Arizona,7/25/20,160041
Arizona,7/26/20,162014
Arizona,7/27/20,163827
Arizona,7/28/20,165934
Arizona,7/29/20,168273
Arizona,7/30/20,170798
Arizona,7/31/20,174010
Arizona,8/1/20,177002
Arizona,8/2/20,178467
Arizona,8/3/20,179497
Arizona,8/4/20,180505
Arizona,8/5/20,182203
Arizona,8/6/20,183656
Arizona,8/7/20,185053
Arizona,8/8/20,186107
Arizona,8/9/20,186923
Arizona,8/10/20,187523
Arizona,8/11/20,188737
Arizona,8/12/20,189443
Arizona,8/13/20,190794
Arizona,8/14/20,191721
Arizona,8/15/20,192654
Arizona,8/16/20,193537
Arizona,8/17/20,194005
Arizona,8/18/20,194920
Arizona,8/19/20,195557
Arizona,8/20/20,196280
Arizona,8/21/20,196899
Arizona,8/22/20,197895
Arizona,8/23/20,198103
Arizona,8/24/20,198414
Arizona,8/25/20,199273
Arizona,8/26/20,199459
Arizona,8/27/20,200139
Arizona,8/28/20,200658
Arizona,8/29/20,201287
Arizona,8/30/20,201661
Arizona,8/31/20,201835
Arizona,9/1/20,202342
Arizona,9/2/20,202861
Arizona,9/3/20,203953
Arizona,9/4/20,204681
Arizona,9/5/20,205517
Arizona,9/6/20,205767
Arizona,9/7/20,205964
Arizona,9/8/20,206045
Arizona,9/9/20,206541
Arizona,9/10/20,207002
Arizona,9/11/20,207523
Arizona,9/12/20,208128
Arizona,9/13/20,208512
Arizona,9/14/20,208725
Arizona,9/15/20,209209
Arizona,9/16/20,209907
Arizona,9/17/20,211660
Arizona,9/18/20,212942
Arizona,9/19/20,213551
Arizona,9/20/20,214021
Arizona,9/21/20,214251
Arizona,9/22/20,214846
Arizona,9/23/20,215284
Arizona,9/24/20,215852
Arizona,9/25/20,216367
Arizona,9/26/20,216826
Arizona,9/27/20,217237
Arizona,9/28/20,217510
Arizona,9/29/20,218184
Arizona,9/30/20,218507
Arizona,10/1/20,219212
Arizona,10/2/20,219763
Arizona,10/3/20,220399
Arizona,10/4/20,220754
Arizona,10/5/20,221070
Arizona,10/6/20,221934
Arizona,10/7/20,222538
Arizona,10/8/20,223401
Arizona,10/9/20,224084
Arizona,10/10/20,224978
Arizona,10/11/20,225575
Arizona,10/12/20,226050
Arizona,10/13/20,226734
Arizona,10/14/20,227635
Arizona,10/15/20,228748
Arizona,10/16/20,229486
Arizona,10/17/20,230459
Arizona,10/18/20,231149
Arizona,10/19/20,231897
Arizona,10/20/20,232937
Arizona,10/21/20,233912
Arizona,10/22/20,234906
Arizona,10/23/20,235882
Arizona,10/24/20,236772
Arizona,10/25/20,238163
Arizona,10/26/20,238964
Arizona,10/27/20,240122
Arizona,10/28/20,241165
Arizona,10/29/20,242480
Arizona,10/30/20,244045
Arizona,10/31/20,245946
Arizona,11/1/20,247473
Arizona,11/2/20,248139
Arizona,11/3/20,249818
Arizona,11/4/20,250633
Arizona,11/5/20,252768
Arizona,11/6/20,254764
Arizona,11/7/20,257384
Arizona,11/8/20,259264
Arizona,11/9/20,259699
Arizona,11/10/20,263133
Arizona,11/11/20,265163
Arizona,11/12/20,266562
Arizona,11/13/20,269577
Arizona,11/14/20,273053
Arizona,11/15/20,275436
Arizona,11/16/20,276912
Arizona,11/17/20,279896
Arizona,11/18/20,283102
Arizona,11/19/20,287225
Arizona,11/20/20,291696
Arizona,11/21/20,295334
Arizona,11/22/20,299665
Arizona,11/23/20,302324
Arizona,11/24/20,306868
Arizona,11/25/20,310850
Arizona,11/26/20,314324
Arizona,11/27/20,318638
Arizona,11/28/20,322774
Arizona,11/29/20,325995
Arizona,11/30/20,326817
Arizona,12/1/20,337139
Arizona,12/2/20,340979
Arizona,12/3/20,346421
Arizona,12/4/20,352101
Arizona,12/5/20,358900
Arizona,12/6/20,364276
Arizona,12/7/20,365843
Arizona,12/8/20,378157
Arizona,12/9/20,382601
Arizona,12/10/20,387529
Arizona,12/11/20,394512
Arizona,12/12/20,402589
Arizona,12/13/20,408442
Arizona,12/14/20,420248
Arizona,12/15/20,424382
Arizona,12/16/20,429219
Arizona,12/17/20,435036
Arizona,12/18/20,442671
Arizona,12/19/20,448231
Arizona,12/20/20,453597
Arizona,12/21/20,461345
Arizona,12/22/20,467215
Arizona,12/23/20,473273
Arizona,12/24/20,480319
Arizona,12/25/20,486935
Arizona,12/26/20,493041
Arizona,12/27/20,494337
Arizona,12/28/20,504423
Arizona,12/29/20,507222
Arizona,12/30/20,512489
Arizona,12/31/20,520207
Arizona,1/1/21,530267
Arizona,1/2/21,539150
Arizona,1/3/21,556384
Arizona,1/4/21,561542
Arizona,1/5/21,567474
Arizona,1/6/21,574680
Arizona,1/7/21,584593
Arizona,1/8/21,596251
Arizona,1/9/21,607345
Arizona,1/10/21,618546
Arizona,1/11/21,627541
Arizona,1/12/21,636100
Arizona,1/13/21,641729
Arizona,1/14/21,649040
Arizona,1/15/21,658186
Arizona,1/16/21,666901
Arizona,1/17/21,673882
Arizona,1/18/21,679282
Arizona,1/19/21,685699
Arizona,1/20/21,690544
Arkansas,1/22/20,0
Arkansas,1/23/20,0
Arkansas,1/24/20,0
Arkansas,1/25/20,0
Arkansas,1/26/20,0
Arkansas,1/27/20,0
Arkansas,1/28/20,0
Arkansas,1/29/20,0
Arkansas,1/30/20,0
Arkansas,1/31/20,0
Arkansas,2/1/20,0
Arkansas,2/2/20,0
Arkansas,2/3/20,0
Arkansas,2/4/20,0
Arkansas,2/5/20,0
Arkansas,2/6/20,0
Arkansas,2/7/20,0
Arkansas,2/8/20,0
Arkansas,2/9/20,0
Arkansas,2/10/20,0
Arkansas,2/11/20,0
Arkansas,2/12/20,0
Arkansas,2/13/20,0
Arkansas,2/14/20,0
Arkansas,2/15/20,0
Arkansas,2/16/20,0
Arkansas,2/17/20,0
Arkansas,2/18/20,0
Arkansas,2/19/20,0
Arkansas,2/20/20,0
Arkansas,2/21/20,0
Arkansas,2/22/20,0
Arkansas,2/23/20,0
Arkansas,2/24/20,0
Arkansas,2/25/20,0
Arkansas,2/26/20,0
Arkansas,2/27/20,0
Arkansas,2/28/20,0
Arkansas,2/29/20,0
Arkansas,3/1/20,0
Arkansas,3/2/20,0
Arkansas,3/3/20,0
Arkansas,3/4/20,0
Arkansas,3/5/20,0
Arkansas,3/6/20,0
Arkansas,3/7/20,0
Arkansas,3/8/20,0
Arkansas,3/9/20,0
Arkansas,3/10/20,0
Arkansas,3/11/20,0
Arkansas,3/12/20,0
Arkansas,3/13/20,9
Arkansas,3/14/20,12
Arkansas,3/15/20,3
Arkansas,3/16/20,3
Arkansas,3/17/20,3
Arkansas,3/18/20,4
Arkansas,3/19/20,62
Arkansas,3/20/20,100
Arkansas,3/21/20,122
Arkansas,3/22/20,165
Arkansas,3/23/20,192
Arkansas,3/24/20,219
Arkansas,3/25/20,280
Arkansas,3/26/20,335
Arkansas,3/27/20,381
Arkansas,3/28/20,409
Arkansas,3/29/20,426
Arkansas,3/30/20,473
Arkansas,3/31/20,523
Arkansas,4/1/20,584
Arkansas,4/2/20,643
Arkansas,4/3/20,704
Arkansas,4/4/20,743
Arkansas,4/5/20,837
Arkansas,4/6/20,875
Arkansas,4/7/20,946
Arkansas,4/8/20,1000
Arkansas,4/9/20,1119
Arkansas,4/10/20,1171
Arkansas,4/11/20,1228
Arkansas,4/12/20,1280
Arkansas,4/13/20,1410
Arkansas,4/14/20,1498
Arkansas,4/15/20,1569
Arkansas,4/16/20,1620
Arkansas,4/17/20,1695
Arkansas,4/18/20,1744
Arkansas,4/19/20,1781
Arkansas,4/20/20,1973
Arkansas,4/21/20,1990
Arkansas,4/22/20,2276
Arkansas,4/23/20,2599
Arkansas,4/24/20,2810
Arkansas,4/25/20,2911
Arkansas,4/26/20,3001
Arkansas,4/27/20,3069
Arkansas,4/28/20,3127
Arkansas,4/29/20,3193
Arkansas,4/30/20,3281
Arkansas,5/1/20,3337
Arkansas,5/2/20,3372
Arkansas,5/3/20,3437
Arkansas,5/4/20,3491
Arkansas,5/5/20,3525
Arkansas,5/6/20,3611
Arkansas,5/7/20,3703
Arkansas,5/8/20,3747
Arkansas,5/9/20,3747
Arkansas,5/10/20,4012
Arkansas,5/11/20,4043
Arkansas,5/12/20,4164
Arkansas,5/13/20,4236
Arkansas,5/14/20,4366
Arkansas,5/15/20,4463
Arkansas,5/16/20,4578
Arkansas,5/17/20,4759
Arkansas,5/18/20,4813
Arkansas,5/19/20,4923
Arkansas,5/20/20,5003
Arkansas,5/21/20,5458
Arkansas,5/22/20,5612
Arkansas,5/23/20,5775
Arkansas,5/24/20,5922
Arkansas,5/25/20,6029
Arkansas,5/26/20,6180
Arkansas,5/27/20,6277
Arkansas,5/28/20,6538
Arkansas,5/29/20,6777
Arkansas,5/30/20,7013
Arkansas,5/31/20,7253
Arkansas,6/1/20,7443
Arkansas,6/2/20,7818
Arkansas,6/3/20,8067
Arkansas,6/4/20,8425
Arkansas,6/5/20,8651
Arkansas,6/6/20,9101
Arkansas,6/7/20,9426
Arkansas,6/8/20,9740
Arkansas,6/9/20,10080
Arkansas,6/10/20,10368
Arkansas,6/11/20,10816
Arkansas,6/12/20,11547
Arkansas,6/13/20,12095
Arkansas,6/14/20,12501
Arkansas,6/15/20,12917
Arkansas,6/16/20,13191
Arkansas,6/17/20,13606
Arkansas,6/18/20,13928
Arkansas,6/19/20,14631
Arkansas,6/20/20,15142
Arkansas,6/21/20,15561
Arkansas,6/22/20,16083
Arkansas,6/23/20,16678
Arkansas,6/24/20,17375
Arkansas,6/25/20,18062
Arkansas,6/26/20,18740
Arkansas,6/27/20,19310
Arkansas,6/28/20,19818
Arkansas,6/29/20,20257
Arkansas,6/30/20,20777
Arkansas,7/1/20,21197
Arkansas,7/2/20,22075
Arkansas,7/3/20,22622
Arkansas,7/4/20,23209
Arkansas,7/5/20,23814
Arkansas,7/6/20,24253
Arkansas,7/7/20,24512
Arkansas,7/8/20,25246
Arkansas,7/9/20,26052
Arkansas,7/10/20,26803
Arkansas,7/11/20,27864
Arkansas,7/12/20,28367
Arkansas,7/13/20,28939
Arkansas,7/14/20,29812
Arkansas,7/15/20,30297
Arkansas,7/16/20,31114
Arkansas,7/17/20,31762
Arkansas,7/18/20,32533
Arkansas,7/19/20,33228
Arkansas,7/20/20,33927
Arkansas,7/21/20,34655
Arkansas,7/22/20,35246
Arkansas,7/23/20,36259
Arkansas,7/24/20,37249
Arkansas,7/25/20,37981
Arkansas,7/26/20,38623
Arkansas,7/27/20,39447
Arkansas,7/28/20,40181
Arkansas,7/29/20,40968
Arkansas,7/30/20,41759
Arkansas,7/31/20,42511
Arkansas,8/1/20,43173
Arkansas,8/2/20,43810
Arkansas,8/3/20,44597
Arkansas,8/4/20,45381
Arkansas,8/5/20,46293
Arkansas,8/6/20,47028
Arkansas,8/7/20,48039
Arkansas,8/8/20,48811
Arkansas,8/9/20,49383
Arkansas,8/10/20,50028
Arkansas,8/11/20,50411
Arkansas,8/12/20,51096
Arkansas,8/13/20,51766
Arkansas,8/14/20,52392
Arkansas,8/15/20,51992
Arkansas,8/16/20,52665
Arkansas,8/17/20,53077
Arkansas,8/18/20,53487
Arkansas,8/19/20,54216
Arkansas,8/20/20,54765
Arkansas,8/21/20,55652
Arkansas,8/22/20,56199
Arkansas,8/23/20,56574
Arkansas,8/24/20,56894
Arkansas,8/25/20,57374
Arkansas,8/26/20,58023
Arkansas,8/27/20,58745
Arkansas,8/28/20,59583
Arkansas,8/29/20,60378
Arkansas,8/30/20,60856
Arkansas,8/31/20,61224
Arkansas,9/1/20,61497
Arkansas,9/2/20,62112
Arkansas,9/3/20,63081
Arkansas,9/4/20,64175
Arkansas,9/5/20,64690
Arkansas,9/6/20,65377
Arkansas,9/7/20,65727
Arkansas,9/8/20,66021
Arkansas,9/9/20,66406
Arkansas,9/10/20,66804
Arkansas,9/11/20,67911
Arkansas,9/12/20,69710
Arkansas,9/13/20,70219
Arkansas,9/14/20,70627
Arkansas,9/15/20,71497
Arkansas,9/16/20,72219
Arkansas,9/17/20,73211
Arkansas,9/18/20,74082
Arkansas,9/19/20,75160
Arkansas,9/20/20,75723
Arkansas,9/21/20,76364
Arkansas,9/22/20,76981
Arkansas,9/23/20,77963
Arkansas,9/24/20,79049
Arkansas,9/25/20,79946
Arkansas,9/26/20,80755
Arkansas,9/27/20,81242
Arkansas,9/28/20,82049
Arkansas,9/29/20,82755
Arkansas,9/30/20,83697
Arkansas,10/1/20,84821
Arkansas,10/2/20,85779
Arkansas,10/3/20,86525
Arkansas,10/4/20,87013
Arkansas,10/5/20,87430
Arkansas,10/6/20,88071
Arkansas,10/7/20,88880
Arkansas,10/8/20,90145
Arkansas,10/9/20,91312
Arkansas,10/10/20,92220
Arkansas,10/11/20,92833
Arkansas,10/12/20,93487
Arkansas,10/13/20,94167
Arkansas,10/14/20,95246
Arkansas,10/15/20,96524
Arkansas,10/16/20,97539
Arkansas,10/17/20,98422
Arkansas,10/18/20,99066
Arkansas,10/19/20,99597
Arkansas,10/20/20,100441
Arkansas,10/21/20,101596
Arkansas,10/22/20,102798
Arkansas,10/23/20,104135
Arkansas,10/24/20,105318
Arkansas,10/25/20,106115
Arkansas,10/26/20,106727
Arkansas,10/27/20,107679
Arkansas,10/28/20,108640
Arkansas,10/29/20,109712
Arkansas,10/30/20,110874
Arkansas,10/31/20,112190
Arkansas,11/1/20,113057
Arkansas,11/2/20,113641
Arkansas,11/3/20,114519
Arkansas,11/4/20,115812
Arkansas,11/5/20,117360
Arkansas,11/6/20,119230
Arkansas,11/7/20,120828
Arkansas,11/8/20,121866
Arkansas,11/9/20,122811
Arkansas,11/10/20,124235
Arkansas,11/11/20,126197
Arkansas,11/12/20,128006
Arkansas,11/13/20,130318
Arkansas,11/14/20,132166
Arkansas,11/15/20,133040
Arkansas,11/16/20,134348
Arkansas,11/17/20,135902
Arkansas,11/18/20,137617
Arkansas,11/19/20,139855
Arkansas,11/20/20,141916
Arkansas,11/21/20,143821
Arkansas,11/22/20,145173
Arkansas,11/23/20,146190
Arkansas,11/24/20,148312
Arkansas,11/25/20,150277
Arkansas,11/26/20,152625
Arkansas,11/27/20,153677
Arkansas,11/28/20,155026
Arkansas,11/29/20,156247
Arkansas,11/30/20,157359
Arkansas,12/1/20,159309
Arkansas,12/2/20,161521
Arkansas,12/3/20,164310
Arkansas,12/4/20,167137
Arkansas,12/5/20,169382
Arkansas,12/6/20,170924
Arkansas,12/7/20,172042
Arkansas,12/8/20,174325
Arkansas,12/9/20,176652
Arkansas,12/10/20,178854
Arkansas,12/11/20,181624
Arkansas,12/12/20,184252
Arkansas,12/13/20,185702
Arkansas,12/14/20,187057
Arkansas,12/15/20,189198
Arkansas,12/16/20,191504
Arkansas,12/17/20,194543
Arkansas,12/18/20,197421
Arkansas,12/19/20,200114
Arkansas,12/20/20,201650
Arkansas,12/21/20,203107
Arkansas,12/22/20,205048
Arkansas,12/23/20,207941
Arkansas,12/24/20,211145
Arkansas,12/25/20,213267
Arkansas,12/26/20,213969
Arkansas,12/27/20,214877
Arkansas,12/28/20,216528
Arkansas,12/29/20,219246
Arkansas,12/30/20,222430
Arkansas,12/31/20,225138
Arkansas,1/1/21,229442
Arkansas,1/2/21,231442
Arkansas,1/3/21,233475
Arkansas,1/4/21,234781
Arkansas,1/5/21,238888
Arkansas,1/6/21,242593
Arkansas,1/7/21,245916
Arkansas,1/8/21,248860
Arkansas,1/9/21,251746
Arkansas,1/10/21,255076
Arkansas,1/11/21,256344
Arkansas,1/12/21,259553
Arkansas,1/13/21,262020
Arkansas,1/14/21,264511
Arkansas,1/15/21,267635
Arkansas,1/16/21,270178
Arkansas,1/17/21,271154
Arkansas,1/18/21,272263
Arkansas,1/19/21,273594
Arkansas,1/20/21,276114
California,1/22/20,0
California,1/23/20,0
California,1/24/20,0
California,1/25/20,0
California,1/26/20,2
California,1/27/20,2
California,1/28/20,2
California,1/29/20,2
California,1/30/20,2
California,1/31/20,3
California,2/1/20,3
California,2/2/20,3
California,2/3/20,6
California,2/4/20,6
California,2/5/20,6
California,2/6/20,6
California,2/7/20,6
California,2/8/20,6
California,2/9/20,6
California,2/10/20,6
California,2/11/20,7
California,2/12/20,7
California,2/13/20,8
California,2/14/20,8
California,2/15/20,8
California,2/16/20,8
California,2/17/20,8
California,2/18/20,8
California,2/19/20,8
California,2/20/20,8
California,2/21/20,10
California,2/22/20,10
California,2/23/20,10
California,2/24/20,10
California,2/25/20,10
California,2/26/20,10
California,2/27/20,11
California,2/28/20,11
California,2/29/20,12
California,3/1/20,12
California,3/2/20,21
California,3/3/20,25
California,3/4/20,35
California,3/5/20,51
California,3/6/20,59
California,3/7/20,81
California,3/8/20,95
California,3/9/20,101
California,3/10/20,144
California,3/11/20,178
California,3/12/20,221
California,3/13/20,281
California,3/14/20,372
California,3/15/20,373
California,3/16/20,557
California,3/17/20,700
California,3/18/20,831
California,3/19/20,1009
California,3/20/20,1243
California,3/21/20,1412
California,3/22/20,1651
California,3/23/20,2113
California,3/24/20,2542
California,3/25/20,3009
California,3/26/20,3910
California,3/27/20,4679
California,3/28/20,5110
California,3/29/20,5863
California,3/30/20,7155
California,3/31/20,8233
California,4/1/20,9410
California,4/2/20,10790
California,4/3/20,12016
California,4/4/20,12837
California,4/5/20,15034
California,4/6/20,16024
California,4/7/20,17351
California,4/8/20,18897
California,4/9/20,19710
California,4/10/20,21081
California,4/11/20,21717
California,4/12/20,22800
California,4/13/20,23934
California,4/14/20,25389
California,4/15/20,26686
California,4/16/20,27677
California,4/17/20,29157
California,4/18/20,30511
California,4/19/20,31431
California,4/20/20,33686
California,4/21/20,35480
California,4/22/20,37352
California,4/23/20,39561
California,4/24/20,41355
California,4/25/20,42368
California,4/26/20,43559
California,4/27/20,44972
California,4/28/20,46164
California,4/29/20,48747
California,4/30/20,50130
California,5/1/20,52026
California,5/2/20,53347
California,5/3/20,54903
California,5/4/20,55884
California,5/5/20,58456
California,5/6/20,60616
California,5/7/20,62148
California,5/8/20,63800
California,5/9/20,66572
California,5/10/20,67600
California,5/11/20,69329
California,5/12/20,70980
California,5/13/20,72798
California,5/14/20,74871
California,5/15/20,76693
California,5/16/20,78725
California,5/17/20,80166
California,5/18/20,81518
California,5/19/20,83764
California,5/20/20,86018
California,5/21/20,88056
California,5/22/20,90281
California,5/23/20,92564
California,5/24/20,94069
