County,WeekStartDate,ProbableCases,ConfirmedCases,TotalCases,Age 0-19,Age 20-39,Age 40-59,Age 60-79,Age 80+,UnknownAge,dtm_updated
Thurston County,2020-04-05,0,8,8,0,2,0,6,0,0,2021/01/19 14:50:51
Thurston County,2020-04-12,0,13,13,1,4,6,2,0,0,2021/01/19 14:50:51
Thurston County,2020-04-19,0,10,10,2,0,4,4,0,0,2021/01/19 14:50:51
Thurston County,2020-04-26,0,7,7,1,1,3,2,0,0,2021/01/19 14:50:51
Thurston County,2020-05-03,0,8,8,2,2,3,0,1,0,2021/01/19 14:50:51
Thurston County,2020-05-10,0,3,3,0,0,2,1,0,0,2021/01/19 14:50:51
Thurston County,2020-05-17,0,4,4,0,1,2,1,0,0,2021/01/19 14:50:51
Thurston County,2020-05-24,0,24,24,1,2,8,7,6,0,2021/01/19 14:50:51
Thurston County,2020-05-31,0,21,21,0,6,7,4,4,0,2021/01/19 14:50:51
Thurston County,2020-06-07,0,27,27,1,10,7,3,6,0,2021/01/19 14:50:51
Thurston County,2020-06-14,0,18,18,3,8,5,2,0,0,2021/01/19 14:50:51
Thurston County,2020-06-21,0,41,41,5,21,11,4,0,0,2021/01/19 14:50:51
Thurston County,2020-06-28,0,50,50,9,24,12,5,0,0,2021/01/19 14:50:51
Thurston County,2020-07-05,2,86,88,14,28,33,11,1,1,2021/01/19 14:50:51
Thurston County,2020-07-12,0,96,96,11,40,26,14,4,1,2021/01/19 14:50:51
Thurston County,2020-07-19,2,77,79,11,37,22,6,3,0,2021/01/19 14:50:51
Thurston County,2020-07-26,3,81,84,17,24,32,11,0,0,2021/01/19 14:50:51
Thurston County,2020-08-02,3,97,100,23,35,27,14,1,0,2021/01/19 14:50:51
Thurston County,2020-08-09,6,62,68,11,27,18,10,2,0,2021/01/19 14:50:51
Thurston County,2020-08-16,1,69,70,14,26,18,12,0,0,2021/01/19 14:50:51
Thurston County,2020-08-23,4,57,61,6,32,18,5,0,0,2021/01/19 14:50:51
Thurston County,2020-08-30,14,34,48,14,20,10,4,0,0,2021/01/19 14:50:51
Thurston County,2020-09-06,9,31,40,9,16,10,5,0,0,2021/01/19 14:50:51
Thurston County,2020-09-13,8,34,42,7,16,10,9,0,0,2021/01/19 14:50:51
Thurston County,2020-09-20,9,77,86,15,26,21,21,3,0,2021/01/19 14:50:51
Thurston County,2020-09-27,15,101,116,13,43,39,17,4,0,2021/01/19 14:50:51
Thurston County,2020-10-04,14,108,122,19,40,36,18,9,0,2021/01/19 14:50:51
Thurston County,2020-10-11,12,142,154,27,45,21,30,31,0,2021/01/19 14:50:51
Thurston County,2020-10-18,6,139,145,13,47,38,31,16,0,2021/01/19 14:50:51
Thurston County,2020-10-25,4,175,179,20,54,54,36,15,0,2021/01/19 14:50:51
Thurston County,2020-11-01,19,274,293,56,115,78,32,12,0,2021/01/19 14:50:51
Thurston County,2020-11-08,23,367,390,60,140,105,74,11,0,2021/01/19 14:50:51
Thurston County,2020-11-15,15,384,399,49,184,122,38,5,1,2021/01/19 14:50:51
Thurston County,2020-11-22,15,300,315,53,118,94,45,5,0,2021/01/19 14:50:51
Thurston County,2020-11-29,23,360,383,62,158,103,48,10,2,2021/01/19 14:50:51
Thurston County,2020-12-06,31,314,345,49,148,107,32,9,0,2021/01/19 14:50:51
Thurston County,2020-12-13,25,328,353,68,130,109,34,12,0,2021/01/19 14:50:51
Thurston County,2020-12-20,19,263,282,47,124,70,38,3,0,2021/01/19 14:50:51
Thurston County,2020-12-27,30,361,391,60,147,127,50,7,0,2021/01/19 14:50:51
Thurston County,2021-01-03,41,404,445,75,210,109,37,12,2,2021/01/19 14:50:51
Thurston County,2021-01-10,29,286,315,46,137,84,38,10,0,2021/01/19 14:50:51
Thurston County,2021-01-17,1,4,5,0,4,0,0,1,0,2021/01/19 14:50:51
Wahkiakum County,2020-03-29,0,2,2,0,0,2,0,0,0,2021/01/19 14:50:51
Wahkiakum County,2020-05-03,0,2,2,0,0,1,1,0,0,2021/01/19 14:50:51
Wahkiakum County,2020-06-14,0,1,1,0,0,1,0,0,0,2021/01/19 14:50:51
Wahkiakum County,2020-06-21,0,1,1,0,0,0,1,0,0,2021/01/19 14:50:51
Wahkiakum County,2020-08-16,0,1,1,0,0,0,1,0,0,2021/01/19 14:50:51
Wahkiakum County,2020-10-04,0,1,1,0,0,1,0,0,0,2021/01/19 14:50:51
Wahkiakum County,2020-10-11,0,2,2,0,0,1,1,0,0,2021/01/19 14:50:51
Wahkiakum County,2020-10-25,0,1,1,0,0,1,0,0,0,2021/01/19 14:50:51
Wahkiakum County,2020-11-08,0,4,4,0,1,3,0,0,0,2021/01/19 14:50:51
Wahkiakum County,2020-11-15,0,7,7,0,3,2,2,0,0,2021/01/19 14:50:51
Wahkiakum County,2020-11-22,0,11,11,2,3,4,2,0,0,2021/01/19 14:50:51
Wahkiakum County,2020-11-29,0,8,8,1,3,3,1,0,0,2021/01/19 14:50:51
Wahkiakum County,2020-12-06,0,2,2,1,1,0,0,0,0,2021/01/19 14:50:51
Wahkiakum County,2020-12-13,0,3,3,2,1,0,0,0,0,2021/01/19 14:50:51
Wahkiakum County,2020-12-20,0,2,2,1,0,1,0,0,0,2021/01/19 14:50:51
Wahkiakum County,2020-12-27,0,3,3,0,0,2,1,0,0,2021/01/19 14:50:51
Wahkiakum County,2021-01-03,0,7,7,0,2,3,2,0,0,2021/01/19 14:50:51
Wahkiakum County,2021-01-10,0,5,5,2,1,0,2,0,0,2021/01/19 14:50:51
Walla Walla County,2020-03-15,0,2,2,0,1,1,0,0,0,2021/01/19 14:50:51
Walla Walla County,2020-03-22,0,5,5,0,2,1,2,0,0,2021/01/19 14:50:51
Walla Walla County,2020-03-29,0,7,7,1,1,3,2,0,0,2021/01/19 14:50:51
Walla Walla County,2020-04-05,0,10,10,0,6,2,2,0,0,2021/01/19 14:50:51
Walla Walla County,2020-04-12,0,12,12,1,4,6,1,0,0,2021/01/19 14:50:51
Walla Walla County,2020-04-19,0,33,33,3,9,10,10,1,0,2021/01/19 14:50:51
Walla Walla County,2020-04-26,0,20,20,2,12,6,0,0,0,2021/01/19 14:50:51
Walla Walla County,2020-05-03,0,14,14,0,5,4,0,5,0,2021/01/19 14:50:51
Walla Walla County,2020-05-10,0,2,2,0,2,0,0,0,0,2021/01/19 14:50:51
Walla Walla County,2020-05-17,0,3,3,0,0,3,0,0,0,2021/01/19 14:50:51
Walla Walla County,2020-05-24,0,4,4,3,1,0,0,0,0,2021/01/19 14:50:51
Walla Walla County,2020-05-31,0,6,6,0,0,3,3,0,0,2021/01/19 14:50:51
Walla Walla County,2020-06-07,0,8,8,1,2,4,1,0,0,2021/01/19 14:50:51
Walla Walla County,2020-06-14,0,22,22,2,11,8,1,0,0,2021/01/19 14:50:51
Walla Walla County,2020-06-21,0,29,29,3,13,7,5,1,0,2021/01/19 14:50:51
Walla Walla County,2020-06-28,0,24,24,2,15,3,4,0,0,2021/01/19 14:50:51
Walla Walla County,2020-07-05,0,54,54,3,28,18,4,1,0,2021/01/19 14:50:51
Walla Walla County,2020-07-12,0,55,55,10,20,18,7,0,0,2021/01/19 14:50:51
Walla Walla County,2020-07-19,0,76,76,15,31,18,9,3,0,2021/01/19 14:50:51
Walla Walla County,2020-07-26,0,101,101,11,36,44,6,4,0,2021/01/19 14:50:51
Walla Walla County,2020-08-02,0,76,76,13,25,24,10,4,0,2021/01/19 14:50:51
Walla Walla County,2020-08-09,0,93,93,6,31,41,10,5,0,2021/01/19 14:50:51
Walla Walla County,2020-08-16,0,68,68,8,25,25,9,1,0,2021/01/19 14:50:51
Walla Walla County,2020-08-23,1,43,44,7,16,18,3,0,0,2021/01/19 14:50:51
Walla Walla County,2020-08-30,1,35,36,6,14,11,3,2,0,2021/01/19 14:50:51
Walla Walla County,2020-09-06,0,30,30,1,12,11,6,0,0,2021/01/19 14:50:51
Walla Walla County,2020-09-13,2,36,38,7,16,7,6,2,0,2021/01/19 14:50:51
Walla Walla County,2020-09-20,1,40,41,8,16,13,3,1,0,2021/01/19 14:50:51
Walla Walla County,2020-09-27,0,27,27,5,10,8,4,0,0,2021/01/19 14:50:51
Walla Walla County,2020-10-04,0,22,22,4,9,6,3,0,0,2021/01/19 14:50:51
Walla Walla County,2020-10-11,0,54,54,6,26,15,7,0,0,2021/01/19 14:50:51
Walla Walla County,2020-10-18,1,132,133,18,42,40,22,11,0,2021/01/19 14:50:51
Walla Walla County,2020-10-25,2,166,168,19,71,34,16,28,0,2021/01/19 14:50:51
Walla Walla County,2020-11-01,3,257,260,39,105,52,45,19,0,2021/01/19 14:50:51
Walla Walla County,2020-11-08,0,289,289,39,120,89,28,13,0,2021/01/19 14:50:51
Walla Walla County,2020-11-15,0,275,275,36,124,70,41,4,0,2021/01/19 14:50:51
Walla Walla County,2020-11-22,2,196,198,21,84,55,32,6,0,2021/01/19 14:50:51
Walla Walla County,2020-11-29,1,205,206,36,77,54,30,9,0,2021/01/19 14:50:51
Walla Walla County,2020-12-06,1,222,223,22,91,68,36,6,0,2021/01/19 14:50:51
Walla Walla County,2020-12-13,10,472,482,31,222,166,55,8,0,2021/01/19 14:50:51
Walla Walla County,2020-12-20,3,230,233,26,113,62,25,7,0,2021/01/19 14:50:51
Walla Walla County,2020-12-27,6,227,233,34,97,72,26,4,0,2021/01/19 14:50:51
Walla Walla County,2021-01-03,5,250,255,32,121,67,30,5,0,2021/01/19 14:50:51
Walla Walla County,2021-01-10,1,148,149,32,61,43,12,1,0,2021/01/19 14:50:51
Walla Walla County,2021-01-17,0,6,6,1,0,3,0,2,0,2021/01/19 14:50:51
Whatcom County,2020-03-01,0,1,1,0,0,0,1,0,0,2021/01/19 14:50:51
Whatcom County,2020-03-08,0,9,9,1,1,4,3,0,0,2021/01/19 14:50:51
Whatcom County,2020-03-15,0,69,69,0,14,15,15,25,0,2021/01/19 14:50:51
Whatcom County,2020-03-22,0,59,59,1,21,21,6,10,0,2021/01/19 14:50:51
Whatcom County,2020-03-29,0,94,94,4,20,25,21,24,0,2021/01/19 14:50:51
Whatcom County,2020-04-05,0,32,32,1,10,8,10,3,0,2021/01/19 14:50:51
Whatcom County,2020-04-12,0,15,15,0,6,2,2,5,0,2021/01/19 14:50:51
Whatcom County,2020-04-19,0,10,10,0,6,1,3,0,0,2021/01/19 14:50:51
Whatcom County,2020-04-26,0,32,32,10,11,6,3,2,0,2021/01/19 14:50:51
Whatcom County,2020-05-03,0,20,20,4,5,3,3,5,0,2021/01/19 14:50:51
Whatcom County,2020-05-10,0,20,20,3,10,5,2,0,0,2021/01/19 14:50:51
Whatcom County,2020-05-17,0,18,18,5,9,2,1,1,0,2021/01/19 14:50:51
Whatcom County,2020-05-24,0,23,23,8,7,8,0,0,0,2021/01/19 14:50:51
Whatcom County,2020-05-31,0,14,14,3,8,3,0,0,0,2021/01/19 14:50:51
Whatcom County,2020-06-07,0,43,43,11,24,5,2,1,0,2021/01/19 14:50:51
Whatcom County,2020-06-14,0,62,62,16,23,13,7,3,0,2021/01/19 14:50:51
Whatcom County,2020-06-21,1,106,107,28,30,28,20,1,0,2021/01/19 14:50:51
Whatcom County,2020-06-28,0,50,50,10,24,10,6,0,0,2021/01/19 14:50:51
Whatcom County,2020-07-05,0,51,51,8,19,19,4,1,0,2021/01/19 14:50:51
Whatcom County,2020-07-12,2,73,75,16,36,14,8,1,0,2021/01/19 14:50:51
Whatcom County,2020-07-19,2,67,69,16,26,19,7,1,0,2021/01/19 14:50:51
Whatcom County,2020-07-26,0,72,72,17,28,15,10,2,0,2021/01/19 14:50:51
Whatcom County,2020-08-02,0,54,54,22,17,8,6,1,0,2021/01/19 14:50:51
Whatcom County,2020-08-09,0,43,43,13,13,11,6,0,0,2021/01/19 14:50:51
Whatcom County,2020-08-16,0,25,25,3,13,6,2,1,0,2021/01/19 14:50:51
Whatcom County,2020-08-23,0,45,45,9,18,11,7,0,0,2021/01/19 14:50:51
Whatcom County,2020-08-30,0,44,44,8,21,13,2,0,0,2021/01/19 14:50:51
Whatcom County,2020-09-06,0,62,62,12,26,17,7,0,0,2021/01/19 14:50:51
Whatcom County,2020-09-13,0,80,80,8,34,11,16,11,0,2021/01/19 14:50:51
Whatcom County,2020-09-20,0,71,71,18,17,19,11,6,0,2021/01/19 14:50:51
Whatcom County,2020-09-27,0,50,50,6,15,16,8,5,0,2021/01/19 14:50:51
Whatcom County,2020-10-04,0,67,67,13,27,14,11,2,0,2021/01/19 14:50:51
Whatcom County,2020-10-11,0,48,48,10,23,5,9,1,0,2021/01/19 14:50:51
Whatcom County,2020-10-18,0,59,59,15,14,18,12,0,0,2021/01/19 14:50:51
Whatcom County,2020-10-25,0,54,54,10,23,12,6,3,0,2021/01/19 14:50:51
Whatcom County,2020-11-01,0,104,104,14,39,37,14,0,0,2021/01/19 14:50:51
Whatcom County,2020-11-08,2,210,212,37,89,64,21,1,0,2021/01/19 14:50:51
Whatcom County,2020-11-15,1,299,300,56,141,70,28,5,0,2021/01/19 14:50:51
Whatcom County,2020-11-22,0,230,230,52,84,53,35,6,0,2021/01/19 14:50:51
Whatcom County,2020-11-29,0,266,266,56,104,69,31,6,0,2021/01/19 14:50:51
Whatcom County,2020-12-06,0,218,218,59,86,52,18,3,0,2021/01/19 14:50:51
Whatcom County,2020-12-13,1,216,217,44,80,54,35,4,0,2021/01/19 14:50:51
Whatcom County,2020-12-20,0,149,149,21,73,39,14,2,0,2021/01/19 14:50:51
Whatcom County,2020-12-27,1,367,368,84,135,96,36,17,0,2021/01/19 14:50:51
Whatcom County,2021-01-03,3,625,628,173,189,153,99,14,0,2021/01/19 14:50:51
Whatcom County,2021-01-10,1,536,537,128,182,130,86,11,0,2021/01/19 14:50:51
Whatcom County,2021-01-17,0,18,18,3,8,3,0,4,0,2021/01/19 14:50:51
Whitman County,2020-03-15,0,3,3,0,2,0,1,0,0,2021/01/19 14:50:51
Whitman County,2020-03-22,0,5,5,1,0,4,0,0,0,2021/01/19 14:50:51
Whitman County,2020-03-29,0,4,4,0,2,2,0,0,0,2021/01/19 14:50:51
Whitman County,2020-04-12,0,2,2,0,2,0,0,0,0,2021/01/19 14:50:51
Whitman County,2020-04-19,0,1,1,0,1,0,0,0,0,2021/01/19 14:50:51
Whitman County,2020-05-03,0,1,1,0,0,0,0,1,0,2021/01/19 14:50:51
Whitman County,2020-05-10,0,2,2,0,2,0,0,0,0,2021/01/19 14:50:51
Whitman County,2020-05-17,0,1,1,0,1,0,0,0,0,2021/01/19 14:50:51
Whitman County,2020-05-24,0,1,1,0,1,0,0,0,0,2021/01/19 14:50:51
Whitman County,2020-05-31,0,7,7,2,2,1,2,0,0,2021/01/19 14:50:51
Whitman County,2020-06-07,0,2,2,1,1,0,0,0,0,2021/01/19 14:50:51
Whitman County,2020-06-14,0,4,4,0,1,3,0,0,0,2021/01/19 14:50:51
Whitman County,2020-06-21,0,5,5,0,2,2,1,0,0,2021/01/19 14:50:51
Whitman County,2020-06-28,0,10,10,0,7,2,1,0,0,2021/01/19 14:50:51
Whitman County,2020-07-05,0,7,7,2,4,1,0,0,0,2021/01/19 14:50:51
Whitman County,2020-07-12,0,16,16,1,10,1,3,1,0,2021/01/19 14:50:51
Whitman County,2020-07-19,0,16,16,1,4,8,3,0,0,2021/01/19 14:50:51
Whitman County,2020-07-26,0,12,12,2,3,3,4,0,0,2021/01/19 14:50:51
Whitman County,2020-08-02,0,31,31,8,17,4,2,0,0,2021/01/19 14:50:51
Whitman County,2020-08-09,0,10,10,3,4,2,1,0,0,2021/01/19 14:50:51
Whitman County,2020-08-16,0,135,135,29,105,1,0,0,0,2021/01/19 14:50:51
Whitman County,2020-08-23,0,327,327,110,215,1,1,0,0,2021/01/19 14:50:51
Whitman County,2020-08-30,0,305,305,100,202,3,0,0,0,2021/01/19 14:50:51
Whitman County,2020-09-06,0,164,164,49,107,5,2,1,0,2021/01/19 14:50:51
Whitman County,2020-09-13,0,111,111,45,62,2,2,0,0,2021/01/19 14:50:51
Whitman County,2020-09-20,0,141,141,59,79,1,1,0,1,2021/01/19 14:50:51
Whitman County,2020-09-27,0,90,90,33,43,6,5,3,0,2021/01/19 14:50:51
Whitman County,2020-10-04,0,142,142,35,65,9,20,13,0,2021/01/19 14:50:51
Whitman County,2020-10-11,0,135,135,37,47,21,20,10,0,2021/01/19 14:50:51
Whitman County,2020-10-18,0,103,103,21,39,17,12,14,0,2021/01/19 14:50:51
Whitman County,2020-10-25,0,60,60,9,19,14,13,5,0,2021/01/19 14:50:51
Whitman County,2020-11-01,2,100,102,16,55,19,10,2,0,2021/01/19 14:50:51
Whitman County,2020-11-08,0,141,141,23,80,25,8,5,0,2021/01/19 14:50:51
Whitman County,2020-11-15,0,192,192,39,108,28,15,2,0,2021/01/19 14:50:51
Whitman County,2020-11-22,0,90,90,16,46,18,9,1,0,2021/01/19 14:50:51
Whitman County,2020-11-29,0,122,122,19,61,26,12,4,0,2021/01/19 14:50:51
Whitman County,2020-12-06,0,71,71,7,36,14,9,5,0,2021/01/19 14:50:51
Whitman County,2020-12-13,2,109,111,15,49,21,23,3,0,2021/01/19 14:50:51
Whitman County,2020-12-20,4,78,82,5,24,10,16,27,0,2021/01/19 14:50:51
Whitman County,2020-12-27,1,84,85,13,29,19,17,7,0,2021/01/19 14:50:51
Whitman County,2021-01-03,1,104,105,16,50,20,12,7,0,2021/01/19 14:50:51
Whitman County,2021-01-10,0,65,65,12,25,9,16,3,0,2021/01/19 14:50:51
Yakima County,2020-03-08,0,8,8,0,2,0,5,1,0,2021/01/19 14:50:51
Yakima County,2020-03-15,0,37,37,1,17,11,7,1,0,2021/01/19 14:50:51
Yakima County,2020-03-22,0,151,151,2,49,42,40,17,1,2021/01/19 14:50:51
Yakima County,2020-03-29,0,187,187,10,37,61,54,25,0,2021/01/19 14:50:51
Yakima County,2020-04-05,0,221,221,12,60,80,54,15,0,2021/01/19 14:50:51
Yakima County,2020-04-12,0,240,240,27,95,71,34,13,0,2021/01/19 14:50:51
Yakima County,2020-04-19,0,259,259,15,98,89,41,16,0,2021/01/19 14:50:51
Yakima County,2020-04-26,0,367,367,38,113,127,56,33,0,2021/01/19 14:50:51
Yakima County,2020-05-03,0,499,499,51,196,167,58,27,0,2021/01/19 14:50:51
Yakima County,2020-05-10,0,596,596,69,251,192,64,20,0,2021/01/19 14:50:51
Yakima County,2020-05-17,0,668,668,83,283,206,86,10,0,2021/01/19 14:50:51
Yakima County,2020-05-24,0,720,720,75,327,209,99,10,0,2021/01/19 14:50:51
Yakima County,2020-05-31,0,980,980,131,446,281,111,11,0,2021/01/19 14:50:51
Yakima County,2020-06-07,0,946,946,144,372,278,109,43,0,2021/01/19 14:50:51
Yakima County,2020-06-14,1,846,847,137,362,222,101,25,0,2021/01/19 14:50:51
Yakima County,2020-06-21,0,787,787,131,326,207,80,43,0,2021/01/19 14:50:51
Yakima County,2020-06-28,0,658,658,106,258,203,59,32,0,2021/01/19 14:50:51
Yakima County,2020-07-05,0,667,667,124,264,192,74,13,0,2021/01/19 14:50:51
Yakima County,2020-07-12,0,512,512,84,223,145,52,8,0,2021/01/19 14:50:51
Yakima County,2020-07-19,14,444,458,92,186,125,43,12,0,2021/01/19 14:50:51
Yakima County,2020-07-26,22,343,365,52,152,96,52,11,2,2021/01/19 14:50:51
Yakima County,2020-08-02,27,304,331,60,133,84,33,21,0,2021/01/19 14:50:51
Yakima County,2020-08-09,14,250,264,42,110,67,33,12,0,2021/01/19 14:50:51
Yakima County,2020-08-16,29,157,186,30,81,48,18,9,0,2021/01/19 14:50:51
Yakima County,2020-08-23,35,129,164,18,67,49,19,11,0,2021/01/19 14:50:51
Yakima County,2020-08-30,28,127,155,15,70,48,18,4,0,2021/01/19 14:50:51
Yakima County,2020-09-06,26,97,123,14,61,37,10,1,0,2021/01/19 14:50:51
Yakima County,2020-09-13,25,114,139,33,55,34,15,2,0,2021/01/19 14:50:51
Yakima County,2020-09-20,20,121,141,29,56,39,14,3,0,2021/01/19 14:50:51
Yakima County,2020-09-27,27,97,124,13,58,40,12,1,0,2021/01/19 14:50:51
Yakima County,2020-10-04,29,100,129,23,54,39,12,1,0,2021/01/19 14:50:51
Yakima County,2020-10-11,16,117,133,19,52,35,22,5,0,2021/01/19 14:50:51
Yakima County,2020-10-18,30,130,160,32,68,39,15,6,0,2021/01/19 14:50:51
Yakima County,2020-10-25,23,202,225,47,83,58,28,9,0,2021/01/19 14:50:51
Yakima County,2020-11-01,36,215,251,42,99,64,40,6,0,2021/01/19 14:50:51
Yakima County,2020-11-08,40,464,504,94,191,141,57,21,0,2021/01/19 14:50:51
Yakima County,2020-11-15,74,699,773,103,308,235,108,19,0,2021/01/19 14:50:51
Yakima County,2020-11-22,91,567,658,101,244,196,95,21,1,2021/01/19 14:50:51
Yakima County,2020-11-29,114,981,1095,184,444,315,142,10,0,2021/01/19 14:50:51
Yakima County,2020-12-06,69,930,999,188,368,294,136,11,2,2021/01/19 14:50:51
Yakima County,2020-12-13,116,1238,1354,215,513,410,184,32,0,2021/01/19 14:50:51
Yakima County,2020-12-20,130,1053,1183,203,424,344,186,26,0,2021/01/19 14:50:51
Yakima County,2020-12-27,151,1291,1442,253,589,394,187,18,1,2021/01/19 14:50:51
Yakima County,2021-01-03,180,1302,1482,310,595,376,167,30,4,2021/01/19 14:50:51
Yakima County,2021-01-10,103,802,905,204,334,257,96,11,3,2021/01/19 14:50:51
Yakima County,2021-01-17,6,46,52,14,21,11,6,0,0,2021/01/19 14:50:51
Unassigned,2020-05-10,0,1,1,0,0,1,0,0,0,2021/01/19 14:50:51
Unassigned,2020-05-17,0,6,6,0,3,3,0,0,0,2021/01/19 14:50:51
Unassigned,2020-05-24,0,5,5,0,3,2,0,0,0,2021/01/19 14:50:51
Unassigned,2020-06-07,0,1,1,0,0,1,0,0,0,2021/01/19 14:50:51
Unassigned,2020-06-14,0,5,5,0,4,1,0,0,0,2021/01/19 14:50:51
Unassigned,2020-06-21,0,5,5,0,3,2,0,0,0,2021/01/19 14:50:51
Unassigned,2020-06-28,0,8,8,0,6,0,2,0,0,2021/01/19 14:50:51
Unassigned,2020-07-05,0,22,22,1,16,5,0,0,0,2021/01/19 14:50:51
Unassigned,2020-07-12,0,22,22,3,9,6,2,2,0,2021/01/19 14:50:51
Unassigned,2020-07-19,0,38,38,2,21,12,2,1,0,2021/01/19 14:50:51
Unassigned,2020-07-26,0,19,19,2,8,8,1,0,0,2021/01/19 14:50:51
Unassigned,2020-08-02,0,35,35,5,23,7,0,0,0,2021/01/19 14:50:51
Unassigned,2020-08-09,0,17,17,2,12,3,0,0,0,2021/01/19 14:50:51
Unassigned,2020-08-16,0,24,24,5,15,4,0,0,0,2021/01/19 14:50:51
Unassigned,2020-08-23,0,27,27,5,19,2,1,0,0,2021/01/19 14:50:51
Unassigned,2020-08-30,0,17,17,3,12,1,0,1,0,2021/01/19 14:50:51
Unassigned,2020-09-06,0,10,10,1,5,2,2,0,0,2021/01/19 14:50:51
Unassigned,2020-09-13,0,14,14,4,6,4,0,0,0,2021/01/19 14:50:51
Unassigned,2020-09-20,0,11,11,1,6,3,1,0,0,2021/01/19 14:50:51
Unassigned,2020-09-27,0,17,17,0,10,5,1,1,0,2021/01/19 14:50:51
Unassigned,2020-10-04,0,19,19,1,16,2,0,0,0,2021/01/19 14:50:51
Unassigned,2020-10-11,0,15,15,0,9,5,1,0,0,2021/01/19 14:50:51
Unassigned,2020-10-18,0,10,10,2,4,4,0,0,0,2021/01/19 14:50:51
Unassigned,2020-10-25,0,9,9,2,2,3,1,1,0,2021/01/19 14:50:51
Unassigned,2020-11-01,0,22,22,1,12,8,0,0,1,2021/01/19 14:50:51
Unassigned,2020-11-08,0,20,20,2,10,6,2,0,0,2021/01/19 14:50:51
Unassigned,2020-11-15,0,34,34,5,12,11,5,0,1,2021/01/19 14:50:51
Unassigned,2020-11-22,0,36,36,0,16,18,1,1,0,2021/01/19 14:50:51
Unassigned,2020-11-29,0,648,648,3,355,218,35,3,34,2021/01/19 14:50:51
Unassigned,2020-12-06,1,175,176,3,85,67,20,1,0,2021/01/19 14:50:51
Unassigned,2020-12-13,0,35,35,1,12,7,3,1,11,2021/01/19 14:50:51
Unassigned,2020-12-20,1,33,34,1,21,9,2,0,1,2021/01/19 14:50:51
Unassigned,2020-12-27,0,15,15,0,7,6,2,0,0,2021/01/19 14:50:51
Unassigned,2021-01-03,1,13,14,2,8,2,2,0,0,2021/01/19 14:50:51
Unassigned,2021-01-10,3,61,64,7,35,20,1,1,0,2021/01/19 14:50:51
Unassigned,2021-01-17,0,4,4,0,3,0,1,0,0,2021/01/19 14:50:51
